transaction_id,transaction_date,transaction_amount_inr,payment_method,merchant_category,chargeback_reason_code,days_since_transaction,customer_id,customer_account_age_days,previous_orders_count,previous_chargebacks_count,is_high_value_customer,is_3ds_verified,avs_match,cvv_match,has_delivery_confirmation,has_signed_receipt,has_login_after_purchase,has_support_interaction,order_confirmation_sent,refund_policy_acknowledged,evidence_completeness_score,merchant_historical_win_rate,reason_code_historical_win_rate,win_outcome,split
2c014827-d0f3-4c6a-8655-1a9d2f617d30,2026-02-23,1744.76,card_credit,other,CB004,151,CUST600618,1678,187,9,True,True,True,True,False,False,True,False,True,True,0.63,0.52,0.81,1,train
a45a1f68-a638-49b4-bb71-1563b75c470b,2026-02-26,2368.07,card_debit,gaming,CB002,170,CUST649427,1420,60,5,True,True,False,True,True,False,True,True,True,True,0.75,0.35,0.58,1,train
217a6b4c-e002-437e-94ad-eed1271414d9,2025-09-12,2596.52,netbanking,healthcare,CB001,122,CUST171868,1043,58,9,True,True,True,True,False,False,False,False,True,False,0.53,0.58,0.72,1,train
ab6d59a4-d45d-4ba6-8bfb-3c959b86cb50,2025-09-12,27326.19,upi,travel,CB004,99,CUST566805,1520,133,6,True,True,True,False,True,False,True,False,True,False,0.71,0.55,0.81,1,train
d971b5db-c67f-4ffc-b803-d91b05a31ca4,2026-01-14,3506.38,card_credit,food,CB001,35,CUST124385,1245,59,10,True,True,True,True,False,False,False,True,True,True,0.62,0.7,0.72,1,test
d546794b-27da-422a-81d3-5f382041d864,2025-10-20,6685.59,wallet,travel,CB004,5,CUST385126,1816,79,5,True,True,True,True,True,True,True,False,True,True,0.93,0.55,0.81,1,train
bd596960-4367-41c7-a8c2-000bacc25695,2026-05-04,5078.18,netbanking,education,CB004,47,CUST241947,610,159,7,True,True,True,True,False,False,True,False,True,False,0.61,0.65,0.81,1,val
90f2ebc5-13a9-40e3-ac13-0e1a14379380,2025-09-07,7205.67,netbanking,education,CB001,94,CUST658558,1077,173,2,True,False,True,True,False,False,False,False,True,True,0.3,0.65,0.72,1,test
e5797ef0-0908-48ab-a5c3-806437ec0133,2025-09-17,6528.11,card_credit,subscription,CB001,103,CUST309921,1274,77,5,True,True,False,True,True,False,False,False,True,True,0.6,0.45,0.72,1,val
04a15ad8-2d29-4353-aba9-c13d216007d5,2026-07-12,2259.82,card_debit,electronics,CB002,131,CUST862085,315,152,1,True,True,True,True,True,False,False,False,True,True,0.75,0.62,0.58,1,train
5f1e85f3-c002-41cf-a637-eb8930673ea8,2025-12-14,9956.84,netbanking,fashion,CB004,131,CUST055427,1942,62,1,True,True,False,True,True,False,False,False,True,True,0.6,0.48,0.81,1,val
78305e7a-b47b-4c7a-9131-0c1e9165a4e4,2026-03-12,3583.02,card_credit,other,CB002,39,CUST481762,1488,157,6,True,True,True,True,True,True,False,False,True,True,0.85,0.52,0.58,1,test
2902ea87-435c-4741-9e3d-5ae1f5dfdd8a,2026-05-21,3488.14,upi,grocery,CB002,142,CUST493361,193,96,0,True,True,False,True,True,False,True,False,True,True,0.68,0.78,0.58,1,val
d4e5df25-37ad-4019-85f9-084da2f5f293,2026-03-29,4830.22,card_debit,subscription,CB001,105,CUST138128,1282,80,8,True,True,False,True,True,True,False,False,True,True,0.7,0.45,0.72,1,train
4114e300-b3f2-4964-91f4-15a16452c405,2025-09-30,11789.85,netbanking,grocery,CB001,54,CUST053686,419,44,4,True,True,True,True,False,False,True,False,True,True,0.63,0.78,0.72,1,test
34d00fb8-1080-4743-8838-e2eeaad4f84e,2025-09-23,3744.99,upi,grocery,CB001,55,CUST510005,297,155,2,True,False,True,True,False,False,False,False,False,True,0.27,0.78,0.72,1,val
01f3d1c2-10c8-405d-8b20-3a362d60c873,2026-04-23,6642.52,upi,fashion,CB001,178,CUST417802,1549,189,0,True,True,True,True,True,False,True,True,True,True,0.9,0.48,0.72,1,train
1fcf6a2e-573e-459b-b2ba-a74bfadb7ac2,2026-03-11,8519.38,netbanking,education,CB001,108,CUST451452,56,190,5,True,False,True,True,True,False,True,False,True,True,0.58,0.65,0.72,1,test
cd47443e-541e-45fd-a811-459c8a56a949,2026-02-19,7580.13,netbanking,subscription,CB001,71,CUST424818,309,41,10,True,True,False,False,True,False,False,False,True,True,0.5,0.45,0.72,1,train
8e6ffa5e-6675-4ef9-8a94-d6482876a1f7,2025-12-02,7255.25,netbanking,healthcare,CB001,99,CUST628556,1916,37,6,True,False,True,True,True,False,True,True,True,True,0.65,0.58,0.72,1,train
185579fa-798b-4623-9062-bede945c8d27,2026-03-05,2008.14,card_credit,grocery,CB001,110,CUST798812,1612,68,8,True,True,False,True,False,False,False,False,True,False,0.38,0.78,0.72,1,train
9b6f1a85-c780-48b8-bcb7-6f452443b7d4,2026-04-04,6831.62,card_debit,healthcare,CB002,10,CUST650391,1623,139,6,True,True,True,False,True,True,True,False,True,True,0.83,0.58,0.58,1,train
d0064b8c-2287-4bee-9d50-955702e438f1,2025-09-23,2969.19,upi,travel,CB002,152,CUST679609,1340,54,2,True,False,True,False,True,False,True,False,True,False,0.46,0.55,0.58,0,val
360e6f22-9d47-4a80-b889-8a08d87382b6,2026-04-12,1509.97,card_debit,food,CB002,151,CUST017950,1956,35,10,True,True,False,True,False,False,False,False,False,True,0.37,0.7,0.58,0,test
4ed5c9dc-7fad-4aca-90fd-3c8fa156890e,2026-05-22,4262.89,upi,grocery,CB002,6,CUST895818,940,109,6,True,True,True,False,False,False,True,False,True,True,0.53,0.78,0.58,1,train
95dcbe66-cafa-44e0-8ceb-94f2225e2cf6,2026-04-29,4075.48,card_debit,electronics,CB001,84,CUST333328,1633,116,10,True,False,False,True,True,True,False,False,False,True,0.42,0.62,0.72,1,train
e416fd48-7369-4e8c-adf1-e6b4ed01d723,2026-04-27,65905.45,card_credit,electronics,CB003,151,CUST415104,255,138,10,True,False,True,False,True,False,True,False,True,False,0.46,0.62,0.45,1,train
8b2dcf70-4a2b-46f5-ad42-a12dcc535edf,2026-02-05,13477.56,card_debit,gaming,CB001,61,CUST173751,1701,73,7,True,True,False,True,True,False,True,False,True,True,0.68,0.35,0.72,1,val
c26af527-8b5a-4e7b-ba56-70f7f7a01100,2025-12-29,11559.5,card_credit,travel,CB001,143,CUST791703,1166,100,0,True,True,True,True,True,True,True,False,True,False,0.91,0.55,0.72,1,train
8c0c5e98-0d7d-4288-8f8c-92cf2925a62b,2026-07-08,4454.36,netbanking,healthcare,CB001,3,CUST855262,260,7,7,False,False,False,True,False,False,True,False,True,False,0.21,0.58,0.72,0,val
b57b71a1-fd51-4a45-a8d8-7ad0b983045e,2025-10-07,5322.03,card_credit,electronics,CB003,62,CUST808815,1441,54,4,True,True,False,True,True,False,True,True,True,True,0.75,0.62,0.45,1,val
6523973e-a36a-4bfb-8738-adec09eb8e6a,2026-05-26,48294.64,netbanking,travel,CB002,47,CUST364825,1541,91,4,True,False,True,True,False,False,True,True,True,True,0.45,0.55,0.58,1,train
c0003e96-ef38-44e3-8228-1ec9961895e5,2026-07-16,3711.08,card_credit,electronics,CB001,65,CUST649802,1400,130,1,True,True,True,False,False,False,True,True,True,True,0.6,0.62,0.72,1,train
cf4b6c5d-47eb-4b49-b16f-5af564823e5d,2025-12-26,7568.58,upi,grocery,CB001,121,CUST596680,700,10,2,False,True,True,True,False,False,True,True,True,True,0.7,0.78,0.72,1,val
fd969d95-42b0-4bb7-ab3b-825917e99d37,2026-06-11,26926.46,netbanking,grocery,CB001,109,CUST371315,1978,92,8,True,True,True,True,True,False,True,True,True,True,0.9,0.78,0.72,1,train
41f28c9f-a11f-444c-be65-a06cc18353fc,2025-11-26,3459.46,netbanking,fashion,CB001,75,CUST692432,852,185,0,True,True,True,True,True,False,False,False,True,True,0.75,0.48,0.72,1,test
6801bd23-eb08-42c7-87de-23a74f5286b3,2025-09-14,6958.04,card_debit,gaming,CB001,11,CUST563113,1223,47,6,True,True,True,True,False,False,True,False,True,False,0.61,0.35,0.72,1,train
fac907ba-ffbe-41b2-9434-ef98b012aae8,2025-12-17,6083.31,card_credit,fashion,CB004,27,CUST977357,85,76,8,True,True,True,True,True,True,True,False,True,True,0.93,0.48,0.81,1,train
680e9915-05f0-4958-8f6d-f1f6a5465414,2025-11-16,3031.45,card_debit,travel,CB001,170,CUST778369,1123,78,10,True,True,True,True,True,False,False,True,True,False,0.8,0.55,0.72,1,train
10477e02-8550-4828-afa1-fe7c799d2c1f,2026-02-27,11473.36,card_debit,subscription,CB001,25,CUST718769,1382,197,0,True,True,True,True,False,False,False,False,True,True,0.55,0.45,0.72,1,val
345a4624-b2a8-4637-9baa-774eabc23dc2,2026-04-22,2528.97,card_credit,gaming,CB001,62,CUST213895,506,19,8,False,True,True,True,False,False,True,False,True,True,0.63,0.35,0.72,1,test
0256a57d-ace2-4631-8b21-493df72d1e94,2026-01-15,11481.72,card_credit,other,CB004,30,CUST224871,239,131,7,True,True,False,True,False,False,False,False,False,True,0.37,0.52,0.81,0,test
78ec52ac-bb28-49b6-a201-7d66b18959f8,2026-04-18,8703.32,netbanking,travel,CB001,78,CUST905717,719,176,5,True,True,False,False,True,True,True,True,True,True,0.75,0.55,0.72,1,test
a09d8d13-97db-433c-a5bb-85b115c6e153,2025-10-11,12659.63,card_debit,electronics,CB002,56,CUST334647,1109,18,1,False,True,True,False,True,True,True,True,False,True,0.87,0.62,0.58,1,train
84ac66f2-6632-4d6e-9a76-8a6ad36af05b,2026-03-08,5284.11,card_debit,gaming,CB001,111,CUST476118,1477,5,6,False,True,True,True,True,False,False,False,True,True,0.75,0.35,0.72,0,val
0f4e48c8-1947-43c4-8140-9896ca4d9d3b,2026-02-25,8428.58,upi,education,CB001,76,CUST001458,1781,60,1,True,True,True,True,False,False,True,True,False,True,0.67,0.65,0.72,1,train
31f3891b-876e-4086-af01-73e95422a810,2025-12-24,14027.37,upi,subscription,CB001,91,CUST277904,93,28,9,True,False,True,True,False,False,False,False,True,False,0.28,0.45,0.72,0,train
16d93db9-5ee5-4920-9292-6af9baf95db3,2026-06-18,1999.59,card_credit,other,CB001,126,CUST585162,1018,189,9,True,True,True,False,True,False,True,False,True,False,0.71,0.52,0.72,1,train
7b351428-5368-4f40-a994-be79d5425d84,2026-02-03,2347.39,upi,electronics,CB004,140,CUST070295,1150,51,0,True,True,False,True,True,False,True,False,False,True,0.65,0.62,0.81,1,train
60a6ef4f-39f1-4dd8-aef3-ec5ab48e6000,2025-11-24,9830.3,card_debit,gaming,CB001,124,CUST481676,423,81,7,True,True,True,True,False,False,True,False,True,True,0.63,0.35,0.72,1,train
d24cd2e0-a504-4f89-9fa9-2ee127085e71,2025-11-16,11922.81,upi,gaming,CB002,171,CUST391446,251,72,2,True,True,False,True,True,True,True,True,True,True,0.85,0.35,0.58,1,train
8d32cb13-063b-4701-9311-6e8a3b45377f,2026-06-05,6878.98,card_debit,education,CB001,48,CUST859863,222,116,4,True,True,True,True,False,False,True,False,True,True,0.63,0.65,0.72,1,train
2d9b5bf1-d477-4116-af97-df780ea9f9c3,2026-08-07,12884.57,card_credit,subscription,CB001,27,CUST863854,1356,84,5,True,True,True,True,False,False,False,False,True,True,0.55,0.45,0.72,1,val
00945ab7-179b-44c6-97d9-f858a6bd60e3,2026-06-17,4619.58,card_credit,other,CB002,171,CUST730860,807,180,0,True,True,False,True,False,False,True,True,True,True,0.55,0.52,0.58,1,train
9af65cb2-da7d-428d-8355-957fbb3d2055,2025-11-01,17009.6,upi,subscription,CB001,80,CUST095106,420,63,1,True,True,False,True,False,False,False,False,False,False,0.35,0.45,0.72,1,train
4e8b7360-b41b-4f2e-b3aa-2f732016e573,2026-05-22,5823.89,card_credit,education,CB002,99,CUST517243,1939,169,1,True,False,False,True,False,False,True,True,True,True,0.3,0.65,0.58,1,val
e829c0d7-24f9-412b-ab9a-4dad7d77616f,2026-08-05,3310.43,card_credit,fashion,CB001,74,CUST914958,1874,27,0,True,True,True,True,False,False,True,False,True,True,0.63,0.48,0.72,1,test
ce5e745d-c007-426c-9e61-c355dd2d4bf1,2026-01-21,19297.23,netbanking,other,CB003,73,CUST246950,1360,104,6,True,True,True,True,True,True,False,False,True,True,0.85,0.52,0.45,1,val
5ed09a01-7918-4199-9353-ef0aa762ecee,2025-10-09,11959.92,wallet,subscription,CB001,116,CUST057288,372,141,1,True,True,True,True,True,False,False,False,True,True,0.75,0.45,0.72,1,train
55bbbe55-a0b9-4558-befb-93269b6250d1,2026-06-06,4305.24,card_credit,travel,CB002,164,CUST471252,468,50,8,True,True,True,True,True,False,True,True,True,True,0.9,0.55,0.58,1,val
f00731ec-d854-47fa-bbba-ec9a4e711f7e,2026-08-11,4374.74,card_credit,travel,CB004,51,CUST130079,197,148,0,True,True,True,True,True,True,False,True,True,False,0.9,0.55,0.81,1,train
cd8ffcde-ad8c-41e3-9681-85ce0e5f8b97,2026-07-06,9981.84,card_credit,electronics,CB002,80,CUST971231,175,1,5,False,True,True,True,False,False,True,True,True,True,0.7,0.62,0.58,1,train
250709ed-d0a2-4b08-9440-b715626041ed,2026-07-11,2772.16,card_credit,education,CB002,80,CUST433200,57,126,1,True,False,False,True,True,False,True,False,True,False,0.41,0.65,0.58,1,train
79ad8c0b-6161-4d60-8f05-c2075478d699,2026-06-13,7976.42,card_credit,travel,CB002,56,CUST719633,1784,110,8,True,True,True,True,True,True,True,False,True,False,0.91,0.55,0.58,1,train
92941ebe-6e41-400c-bc31-6118cbd473d9,2026-06-22,5392.92,card_credit,fashion,CB002,111,CUST402840,435,185,5,True,True,True,True,True,True,False,True,True,True,0.92,0.48,0.58,1,train
1aff2a2e-1c41-4b56-a8b8-e551b41815fb,2026-01-06,7329.26,card_credit,gaming,CB001,45,CUST254437,1727,184,9,True,True,False,False,True,False,False,True,True,False,0.55,0.35,0.72,0,train
1dccc7ae-4c5c-4acf-83b5-4787b6fb1594,2026-06-06,1225.09,card_credit,gaming,CB002,122,CUST234794,669,154,4,True,False,True,True,True,False,False,False,True,False,0.48,0.35,0.58,0,val
afd838af-932a-4d6d-9fe0-2dbdb9b33577,2026-02-07,2987.53,card_debit,electronics,CB002,102,CUST603605,1899,132,4,True,True,True,True,True,False,True,False,False,True,0.8,0.62,0.58,0,train
26f83e77-deb3-4705-8999-f196adce5d5d,2026-04-02,7560.99,card_credit,travel,CB001,96,CUST766753,972,67,3,True,True,True,True,True,False,True,True,True,True,0.9,0.55,0.72,1,train
4d5b95f5-0203-425b-a208-fc21c35137a3,2025-12-31,14327.19,card_credit,gaming,CB004,102,CUST249671,1477,22,3,True,True,True,True,True,False,False,False,False,False,0.7,0.35,0.81,1,train
d8d710d8-a9f1-460f-8dfc-7e0bf52ee890,2025-12-30,5557.47,card_credit,fashion,CB003,135,CUST515623,1476,35,0,True,True,False,False,True,False,True,False,True,True,0.58,0.48,0.45,1,val
c98f5469-b97e-4641-8714-0931b6104ec9,2026-01-22,11002.37,netbanking,healthcare,CB003,86,CUST043464,507,22,6,True,False,True,True,True,True,True,True,True,False,0.73,0.58,0.45,1,test
c85269c8-1617-4f5c-8bd6-db27fcef6e59,2025-10-05,1886.67,card_credit,grocery,CB002,15,CUST145565,1549,165,4,True,True,True,True,True,False,False,False,True,True,0.75,0.78,0.58,1,val
a0a2621a-f0ac-4068-b667-5ce424c51584,2026-06-16,4311.09,card_credit,grocery,CB001,147,CUST534011,1424,38,5,True,False,True,True,False,False,False,False,True,True,0.3,0.78,0.72,0,train
36ec4262-5fa2-4119-b1ad-d604fbec20ca,2026-02-16,7721.05,card_credit,fashion,CB001,9,CUST012971,1003,141,10,True,True,True,False,True,False,True,True,True,True,0.8,0.48,0.72,1,val
b55349e1-77c0-468b-b8b0-8054b63e8476,2026-04-05,5871.87,netbanking,gaming,CB002,172,CUST679973,438,184,3,True,True,False,True,True,False,True,False,False,True,0.65,0.35,0.58,1,train
24e03c13-5d2c-403d-9509-1fd46a754508,2026-02-13,11360.7,card_debit,electronics,CB001,144,CUST060282,472,70,4,True,True,True,False,True,True,True,False,True,True,0.83,0.62,0.72,1,val
146f34a5-6cd7-4c0a-88a0-473a317d09f7,2026-07-06,5025.72,card_credit,travel,CB001,52,CUST101545,423,19,6,False,True,False,True,True,False,True,True,True,True,0.75,0.55,0.72,1,val
906c6388-74c7-4908-b798-adb7ee15cae2,2026-05-02,5065.08,card_credit,education,CB004,68,CUST973410,1539,26,9,True,False,False,False,True,True,False,False,True,True,0.35,0.65,0.81,1,val
61ee4fa5-98d0-4abb-8b25-2c64300b6601,2025-09-17,10412.1,card_debit,other,CB004,104,CUST326867,1028,144,0,True,True,True,True,True,False,True,True,True,True,0.9,0.52,0.81,1,val
d52de9f6-b3e6-4275-8581-c9d9707862a6,2025-11-07,4015.46,card_credit,gaming,CB002,122,CUST224061,847,90,2,True,True,True,True,True,True,False,True,True,False,0.9,0.35,0.58,1,train
b4e76648-0835-4599-8db8-393381be7b78,2026-03-24,2986.01,netbanking,food,CB001,130,CUST629513,1009,151,4,True,True,False,True,False,False,True,True,True,True,0.55,0.7,0.72,0,train
39d54583-978d-4f12-a96f-cf89bbe444da,2026-07-17,8952.64,card_debit,healthcare,CB001,135,CUST929546,183,192,2,True,False,False,False,False,False,True,True,True,True,0.2,0.58,0.72,1,test
e7bfbe0e-f494-4a85-9bda-9a3f21bed5d1,2026-01-02,2855.09,card_debit,electronics,CB001,133,CUST304755,1664,17,5,False,True,False,False,True,True,False,False,True,True,0.6,0.62,0.72,1,test
974bc29a-2bff-4854-90e2-6af42dbe1ad2,2026-05-09,19199.77,upi,travel,CB002,30,CUST826433,2,101,5,True,True,True,False,False,False,False,False,True,True,0.45,0.55,0.58,0,train
6f484841-e17e-4049-b25c-4d5a36492248,2026-04-28,1413.96,card_credit,electronics,CB001,177,CUST016843,1202,189,8,True,True,True,True,True,False,True,True,True,True,0.9,0.62,0.72,1,val
5ea29648-599d-4e38-ac4c-a8d533106b2d,2026-07-22,4862.07,upi,travel,CB001,21,CUST582083,151,161,3,True,False,True,True,True,False,False,False,True,False,0.48,0.55,0.72,0,train
02ca5528-b74b-48ba-a5c0-113d2eb580f3,2026-05-13,22677.37,upi,electronics,CB003,82,CUST953794,1858,80,0,True,True,False,True,True,False,True,False,True,False,0.66,0.62,0.45,1,train
5c1432fb-8bd7-4e43-a3f9-d84e1e321c7c,2026-06-09,29986.19,upi,healthcare,CB003,46,CUST460463,585,97,3,True,False,True,False,True,True,True,False,True,True,0.58,0.58,0.45,1,test
258e8a1b-049e-4395-b03e-26a45fac0882,2026-08-14,5737.76,card_debit,education,CB003,106,CUST631044,1863,16,0,False,True,True,True,True,False,True,False,True,True,0.83,0.65,0.45,1,train
f66e2117-f392-4e32-9f21-787c0fb3e09e,2026-01-24,14928.09,card_debit,gaming,CB001,8,CUST556711,597,148,10,True,True,True,True,False,False,True,False,True,False,0.61,0.35,0.72,1,train
7b087a2b-6fdd-4911-95a5-ab778d9a22f4,2025-09-07,11474.86,card_debit,grocery,CB004,30,CUST955111,1777,104,4,True,True,True,True,True,False,False,False,True,True,0.75,0.78,0.81,1,test
be5ac261-2561-45d0-932b-91dfa069b31d,2026-07-12,4165.49,upi,subscription,CB001,133,CUST453198,1228,67,3,True,True,True,False,True,True,True,False,True,True,0.83,0.45,0.72,1,train
4a8e479b-f191-4e9b-89a5-8d24e7508c7f,2026-08-07,8969.52,card_credit,education,CB001,41,CUST358993,23,13,0,False,False,False,True,False,False,True,False,True,True,0.23,0.65,0.72,1,train
fde60817-3272-414f-b27f-4ffa19b7206e,2026-07-21,3098.13,card_credit,food,CB001,53,CUST900592,1444,112,7,True,False,True,True,False,False,True,False,True,True,0.38,0.7,0.72,0,val
525cb2ef-ccc0-4986-9296-ddfcf8319115,2026-02-08,1769.06,upi,grocery,CB001,14,CUST087760,523,157,8,True,True,False,False,True,True,False,False,True,False,0.58,0.78,0.72,1,train
65a8b8d6-c99a-44a9-9ce4-92dfb96f4b6d,2025-10-29,9239.42,card_credit,food,CB001,125,CUST685087,896,60,3,True,True,False,True,True,False,True,False,True,False,0.66,0.7,0.72,1,val
655e74a6-7867-4f0c-8cf3-8e1bf0d828eb,2026-05-05,9685.07,card_debit,other,CB002,143,CUST319196,900,120,9,True,True,True,True,False,False,False,False,False,True,0.52,0.52,0.58,1,train
6456d160-3981-44cf-8e88-8bb100be08d8,2026-07-14,2390.94,card_credit,fashion,CB004,143,CUST471842,1634,157,0,True,True,True,False,True,False,True,True,True,False,0.78,0.48,0.81,1,train
31641a24-ed7c-4bc5-a024-deaef0b7fcbc,2026-07-22,5506.22,card_debit,gaming,CB001,154,CUST173025,1677,183,6,True,False,True,False,True,True,True,False,True,False,0.56,0.35,0.72,1,train
1f41ea73-ec89-4855-a181-25d2675153fe,2026-01-17,2389.72,upi,subscription,CB001,37,CUST886367,761,199,2,True,True,True,False,True,True,False,False,True,True,0.75,0.45,0.72,1,train
d51a1cbc-b561-4e05-9e72-8cd89ea440ef,2026-04-18,4267.43,card_debit,fashion,CB002,67,CUST880951,1716,123,5,True,True,True,True,True,True,True,False,False,True,0.9,0.48,0.58,1,train
92574fd3-5fa1-4320-b3dc-34c22404c44d,2026-04-20,4353.11,card_credit,education,CB004,153,CUST674072,629,35,4,True,True,True,False,True,False,False,True,True,True,0.72,0.65,0.81,1,val
41d95de1-1730-4b9c-b3e0-06d0a70e86ed,2026-05-31,11164.68,card_credit,gaming,CB003,155,CUST454169,1621,139,2,True,True,False,True,False,False,False,False,True,True,0.4,0.35,0.45,0,train
b2dd5177-63fd-4f0b-a86a-0a0f0b660152,2025-10-03,4137.09,card_credit,education,CB001,115,CUST257985,1241,124,2,True,True,False,False,True,True,True,False,False,True,0.65,0.65,0.72,1,train
daf6f6a9-3612-466e-8a12-63b4da3f6621,2026-04-12,2249.33,card_credit,fashion,CB001,34,CUST215539,1829,137,10,True,True,True,True,False,False,False,False,True,True,0.55,0.48,0.72,1,train
75299262-0b33-4e2a-83f1-ee2d4ddf7f78,2025-12-11,24352.85,upi,healthcare,CB002,73,CUST810770,442,181,5,True,True,True,True,True,True,True,False,True,True,0.93,0.58,0.58,1,train
70c64b3f-53c0-44cb-9d83-e7e986c2607b,2025-11-29,9170.51,card_credit,gaming,CB001,15,CUST576096,1687,99,5,True,True,False,False,True,True,False,False,True,True,0.6,0.35,0.72,1,train
3a56aa2e-ec6f-457d-a7f4-a1c13f0b7b61,2026-08-05,12640.27,card_debit,gaming,CB001,59,CUST970500,754,88,2,True,False,False,True,True,True,True,False,True,True,0.53,0.35,0.72,0,val
6b6eddb2-5a1b-48b0-a283-f93f6c2335bd,2026-05-28,10040.42,card_debit,other,CB001,108,CUST284422,1425,22,10,True,False,True,True,True,True,True,False,True,True,0.68,0.52,0.72,1,train
d445bb43-7d54-4289-b6e0-57450b5ac025,2025-10-04,13103.82,upi,gaming,CB003,67,CUST814148,882,13,1,False,False,True,True,True,True,True,True,True,True,0.75,0.35,0.45,1,test
e95b4b8c-374a-41b0-ae9e-1d68f521cdb8,2025-10-08,8752.19,card_debit,grocery,CB002,108,CUST160067,1590,180,6,True,False,False,True,True,False,False,True,True,False,0.4,0.78,0.58,1,val
3389cf47-6445-4bb2-9098-4e7d4ce9875f,2026-03-28,8954.6,card_credit,subscription,CB004,42,CUST464838,810,155,9,True,True,True,False,False,False,True,False,True,False,0.51,0.45,0.81,1,val
2596a4b5-2e10-4630-97f2-2245d4696284,2026-06-30,6834.1,card_credit,education,CB001,124,CUST113296,1926,85,4,True,True,False,True,False,False,True,False,True,True,0.48,0.65,0.72,1,train
5717f357-d0ab-40d3-9220-3f1121479604,2026-05-10,4343.95,card_credit,electronics,CB004,172,CUST818939,1670,193,10,True,True,True,True,True,False,True,True,True,True,0.9,0.62,0.81,1,test
c54fe43c-e2c4-4cca-ad6d-546f7ecfc977,2025-09-14,12546.01,card_debit,other,CB001,165,CUST261020,278,158,2,True,True,True,True,False,False,True,True,True,False,0.68,0.52,0.72,1,test
27ed3944-14e5-4259-8296-01687189412b,2025-12-24,4994.73,card_debit,other,CB001,159,CUST617485,1051,19,5,False,False,True,True,False,False,True,False,True,True,0.38,0.52,0.72,0,test
66e3ad1f-7392-4be3-8643-86e70e17fa6a,2026-07-30,6781.88,card_debit,electronics,CB001,168,CUST138378,1989,127,6,True,False,True,True,True,False,False,False,True,True,0.5,0.62,0.72,1,test
42241070-b277-4140-b7f5-728c8784c08b,2025-12-07,8298.97,upi,fashion,CB001,165,CUST982642,145,105,6,True,True,True,True,False,False,False,False,False,True,0.52,0.48,0.72,1,train
f37b8b03-fcd9-4dfc-a608-d5cec7c02685,2026-07-04,8879.12,upi,gaming,CB001,96,CUST623286,440,180,2,True,True,True,True,True,True,False,True,True,True,0.92,0.35,0.72,1,val
c017cbf3-dd15-40e7-8d06-f8a3bf9d992b,2026-05-08,2741.73,card_debit,food,CB001,100,CUST583775,1356,56,4,True,True,True,True,True,False,True,False,True,True,0.83,0.7,0.72,1,train
019dc973-44be-4687-889c-e09c7b502060,2026-03-04,7250.17,card_debit,healthcare,CB002,10,CUST879548,1918,92,3,True,True,True,True,True,False,True,False,True,True,0.83,0.58,0.58,1,val
d8989fbc-a10b-4eaf-9767-30fdacc33351,2026-04-20,2727.62,wallet,travel,CB002,137,CUST637878,1967,8,9,False,True,True,True,True,True,True,False,True,True,0.93,0.55,0.58,1,test
eff896c4-223f-426f-8f19-b1cd6fa2fb78,2025-12-15,7120.2,upi,travel,CB004,113,CUST793581,1558,41,4,True,False,True,False,True,False,True,False,True,True,0.48,0.55,0.81,1,test
09e48d4c-6182-49d7-a92b-38894bf66a6c,2026-06-30,11517.76,upi,food,CB001,4,CUST841662,1894,106,6,True,True,False,True,True,False,True,False,True,True,0.68,0.7,0.72,1,val
3d2d35c0-c35e-4faf-8bdf-bfec5e76ac48,2025-10-10,26048.39,card_debit,electronics,CB002,10,CUST152271,726,197,3,True,True,True,True,True,True,False,False,True,True,0.85,0.62,0.58,1,train
bdd31665-a50f-488b-9711-0b598458e5c7,2026-01-22,9798.4,card_credit,fashion,CB002,62,CUST087941,1991,35,6,True,True,False,True,False,False,False,False,True,True,0.4,0.48,0.58,0,train
e0da13d8-31d9-47c6-b16c-73fff26c5654,2026-05-07,12320.09,card_credit,healthcare,CB003,150,CUST201917,671,52,0,True,True,True,True,True,False,True,True,True,True,0.9,0.58,0.45,1,train
d85e4eba-1385-4bbf-86e3-6ef978befdf9,2025-09-11,2585.36,card_credit,electronics,CB001,43,CUST369032,1287,136,2,True,False,True,False,False,False,True,True,True,True,0.35,0.62,0.72,1,train
706fbdc3-1a14-447d-a36b-9488885a9f2f,2026-03-05,9493.47,netbanking,education,CB004,5,CUST909911,696,53,6,True,False,False,True,False,False,True,False,True,True,0.23,0.65,0.81,1,train
0f69119d-438d-4fc9-851b-ac5c216fcecb,2026-03-27,2528.73,card_debit,education,CB001,9,CUST818924,576,169,9,True,True,True,True,True,True,True,False,False,True,0.9,0.65,0.72,1,train
255a5893-1be6-4665-acaf-dd42c23ee38c,2026-08-19,16151.64,upi,fashion,CB001,98,CUST960255,1338,112,0,True,True,True,True,False,False,False,False,True,True,0.55,0.48,0.72,1,test
b05cc1fb-4029-4993-a2f9-663f6c93e4b4,2025-08-28,2630.27,card_credit,travel,CB002,58,CUST079856,1276,187,1,True,True,True,True,True,False,False,False,True,True,0.75,0.55,0.58,1,train
08f42600-40d1-4baa-98b2-26a49938fa41,2025-10-22,2824.57,card_debit,travel,CB004,170,CUST947630,1641,9,6,False,True,False,True,True,False,False,True,False,True,0.64,0.55,0.81,1,train
208a99b3-a4e7-427b-994c-32ed1d87ef74,2026-06-23,11289.27,netbanking,electronics,CB004,156,CUST246659,1502,158,9,True,False,False,True,True,False,False,False,True,True,0.35,0.62,0.81,1,val
